folder,id,form,original_form,speaker_id,start,end,note
SDRW2200000427,SDRW2200000427.1.1.86,그리고 컴퓨터 게임은 리그 오브 레전드 라고 나도 정말 가끔씩 하는데,그리고 컴퓨터 게임은 리그 오브 레전드 라고 나도 정말 가끔씩 하는데,SD2200030,256.59,260.64099,
SDRW2200000427,SDRW2200000427.1.1.137,그냥 그 유에파 챔피언스 리그라고 그 리그 이름이 있어.,그냥 그~ 유에파 챔피언스 리그라고 그 리그 이름이 있어.,SD2200029,416.78,420.961,
SDRW2200000427,SDRW2200000427.1.1.138,근데 그 리그하는 거를 이제 가끔 보고,근데 그 리그하는 거를 이제 가끔 보고,SD2200029,421.42,424.16101,
SDRW2200000427,SDRW2200000427.1.1.238,그렇지. 이제 뭐 리그 오브 레전드나 뭐 그런 게임들을,그렇지. 이제 뭐~ 리그 오브 레전드나 뭐~ 그런 게임들을,SD2200031,742.66199,745.45229,
SDRW2200000427,SDRW2200000427.1.1.239,게임 위주로 많이 봤던 거 같아. 영화 리뷰도 난 정말 좋아했었어.,게임 위주로 많이 봤던 거 같애. 영화 리뷰도 난 정말 좋아했었어.,SD2200031,745.45229,748.59302,
SDRW2200000429,SDRW2200000429.1.1.31,류승룡이 나오는 영화가 있는데 그걸 너무 재밌게 봤어.,류승룡이 나오는 영화가 있는데 그걸 너무 재밌게 봤어.,SD2200030,94.04,96.9555,
SDRW2200000429,SDRW2200000429.1.1.146,아 그 류준열 나오는 거?,아 그~ 류준열 나오는 거?,SD2200030,438.89651,440.80185,
SDRW2200000435,SDRW2200000435.1.1.355,그 자기들에 맛집 리스트가 있더라고.,그 자기들에 맛집 리스트가 있더라고.,SD2200054,882.8855,885.53552,
SDRW2200000437,SDRW2200000437.1.1.291,맛집 리스트,맛집 리스트,SD2200055,719.65,720.62598,
SDRW2200000438,SDRW2200000438.1.1.347,그리고 생각보다 그 리뷰가 많이 돼 있더라고.,그리고 생각보다 그 리뷰가 많이 돼 있드라구.,SD2200053,828.48,831.63397,
SDRW2200000439,SDRW2200000439.1.1.44,리사가 하는 랩이 정말,리사가 하는 랩이 정말,SD2200699,113.11885,115.4385,
SDRW2200000439,SDRW2200000439.1.1.51,어 리사와 제니의 랩이 유독,어~ 리사와 제니에 랩이 유독,SD2200698,130.08,132.8195,
SDRW2200000447,SDRW2200000447.1.1.5,또 물을 몇 리터 마시고,또 물을 몇 리터 마시고,SD2200706,9.13,11.00068,
SDRW2200000452,SDRW2200000452.1.1.55,두아 리파 분의 노래를 제일 많이 듣고,듀아 리파 분의 노래를 제일 많이 듣고,SD2200078,174.93,178.22951,
SDRW2200000452,SDRW2200000452.1.1.57,그 일어 공부하겠다고 제이팝 플레이 리스트를 듣고 있거든.,그~ 일어 공부하겠다고 제이팝 플레이 리스트를 듣고 있거든.,SD2200078,179.67466,183.9575,
SDRW2200000452,SDRW2200000452.1.1.65,에이티즈 노래 같은 경우에는 내가 워낙 많이 좋아하다 보니까 플레이 리스트에,에이티즈 노래 같은 경우에는 내가 워낙 많이 좋아하다 보니까 플레이 리스트에,SD2200077,211.55,216.24451,
SDRW2200000452,SDRW2200000452.1.1.164,플레이 리스트라고 플리를 틀 때마다 듣는 게 있거든.,플레이 리스트라고 플리를 틀 때마다 듣는 게 있거든.,SD2200078,535.97351,539.46149,
SDRW2200000452,SDRW2200000452.1.1.207,나는 특히 리조라는 가수를 엄청 좋아해.,나는 특히 리조라는 가수를 엄청 좋아해.,SD2200080,678.26,681.3595,
SDRW2200000452,SDRW2200000452.1.1.208,어 솔직히 말해서 리조는 흑인에다가 체형이 그렇게,어~ 솔직히 말해서 리조는 흑인에다가 체형이 그렇게,SD2200080,681.47,685.45551,
SDRW2200000452,SDRW2200000452.1.1.211,리조가 낸 곡 중에 주스라는 곡이 있어. 자기가 너무 매력이 넘쳐서,리조가 낸 곡 중에 주위스라는 곡이 있어. 자기가 너무 매력이 넘쳐서,SD2200080,691.64752,696.25549,
SDRW2200000455,SDRW2200000455.1.1.294,생활 자체 리듬이 깨지고 피폐해지고 마 이렇게 되니까는,생활 자체 리듬이 깨지고 피폐해지고 ((마)) 이렇게 되니까는,SD2200743,792.10449,795.84448,
SDRW2200000460,SDRW2200000460.1.1.15,내가 리트윗 해서 본 거야?,내가 리트윗 해서 본 거야?,SD2200092,48.18,49.68,
SDRW2200000460,SDRW2200000460.1.1.223,나는 절대. 나는 플레이 리스트에 노래를 엄청 많이 넣어놓고 다 셔플을 돌려.,나는 절대. 나는 플레이 리스트에 노래를 엄청 많이 넣어놓고 다 셔플을 돌려.,SD2200092,703.26,708.25598,
SDRW2200000460,SDRW2200000460.1.1.224,와 나는 플레이 리스트 만들어도,와 나는 플레이 리스트 만들어도,SD2200094,708.75,710.797,
SDRW2200000460,SDRW2200000460.1.1.225,플레이 리스트 중에 내가 더 선택할 수 있는 노래를 들을 수 있잖아.,플레이 리스트 중에 내가 더 선택할 수 있는 노랠 들을 수 있잖아.,SD2200094,710.797,714.72,
SDRW2200000462,SDRW2200000462.1.1.296,어디 갈까 리뷰도 이런 거 따져 보고 어디가 더 맛있는지 찾아서 가자.,어디 갈가 리뷰도 이런 거 따져 보고 어디가 더 맛있는지 찾아서 가자.,SD2200094,863.88348,868.33148,
SDRW2200000473,SDRW2200000473.1.1.219,다 리메이크해 가지고 그렇게 부르더라고요.,다 리메이크해 가지고 그렇게 부르더라고요.,SD2200715,561.8,564.70148,
SDRW2200000473,SDRW2200000473.1.1.222,다 옛날 노래를 다시 리메이크해 가지고 하는데,다 옛날 노래를 다시 리메이크해 가지고 하는데,SD2200715,569.56,572.99847,
SDRW2200000474,SDRW2200000474.1.1.131,여행을 가도 맛집 리스트 같은 경우도,여행을 가도 맛집 리스트 같은 경우도,SD2200715,319.91,323.18451,
SDRW2200000481,SDRW2200000481.1.1.71,리뷰도 많으니까,리뷰도 많으니까,SD2200113,159.48363,160.71899,
SDRW2200000489,SDRW2200000489.1.1.139,훠궈는 보통 무한 리필식이라서,훠궈는 보통 무안 리필식이라서,SD2200137,444.43,447.17001,
SDRW2200000492,SDRW2200000492.1.1.170,근데 솔직히 이렇게 영화 리뷰 결말 이런 것만 보다 보니까,근데 솔직히 이르케 영화 리뷰 결말 이런 것만 보다 보니까,SD2200762,472.16,476.52551,
SDRW2200000492,SDRW2200000492.1.1.282,리코더에서 끝난 거 같아.,리코더에서 끝난 거 같애.,SD2200764,782.9,784.19,
SDRW2200000492,SDRW2200000492.1.1.283,이제 리코더에서 단소로 넘어가는 순간 이제 나의,이제 리코더에서 단소로 넘어가는 순간 이제 나의,SD2200764,784.89,787.94952,
SDRW2200000493,SDRW2200000493.1.1.165,뭐 이런 류를 좋아해서,뭐 이런 류를 좋아해서,SD2200763,387.51,389.35901,
SDRW2200000499,SDRW2200000499.1.1.121,리스트를 적어 놓고 그 상태로,리스트를 적어 놓고 그 상태로,SD2200155,351.81966,353.93649,
SDRW2200000499,SDRW2200000499.1.1.321,그 리조트 안에서 안 절대 안 놀거든.,그 리조트 안에서 -안- 절대 안 놀거든.,SD2200156,877.62,879.34448,
SDRW2200000501,SDRW2200000501.1.1.149,나는 뭐 내가 가장 좋아하는 팀은 원래 뭐 리버풀이나 첼시,나는 뭐 내가 가장 좋아하는 팀은 원래 뭐 리버풀이나 첼시,SD2200156,498.3,502.03562,
SDRW2200000501,SDRW2200000501.1.1.154,뭔가 다들 보면은 리버플이나 첼시나 약간 그런,뭔가 다들 보면은 리버플이나 첼시나 약간 그런,SD2200155,516.87,520.401,
SDRW2200000503,SDRW2200000503.1.1.222,뭐 리본으로 맞춘다든지 나비로 맞춘다든지 그런 편인 거 같아.,뭐 리본으로 맞춘다던지 나비로 맞춘다던지 그런 편인 거 같아.,SD2200168,764.82,768.72,
SDRW2200000509,SDRW2200000509.1.1.192,리무진 타고 갈 수 있는 여행,리무진 타고 갈 수 있는 여행,SD2200174,576.11548,578.01349,
SDRW2200000509,SDRW2200000509.1.1.193,리무진버스를 타고 갈 수 있는 여행 그걸 권장해 드려요.,리무진버스를 타고 갈 수 있는 여행 그걸 권장해 드려요.,SD2200174,578.61,581.90149,
SDRW2200000510,SDRW2200000510.1.1.97,이 신체 리듬이 빨리 안 와서 너무너무 힘들고 뻐근하고 그런데,이 신체 리듬이 빨리 안 와서 너무너무 힘들고 뻐근하고 그런데,SD2200177,309.15,313.16901,
SDRW2200000512,SDRW2200000512.1.1.111,요즘 노래들은 리듬을 중요시하고 옛날 노래들은,요즘 노래들은 리듬을 중요시하고 옛날 노래들은,SD2200184,286.78549,290.56549,
SDRW2200000512,SDRW2200000512.1.1.115,근데 요즘에는 리듬이라든지,근데 요즘에는 리듬이라던지,SD2200184,296.42417,297.94949,
SDRW2200000513,SDRW2200000513.1.1.79,류의 옷보다는,류의 옷보다는,SD2200181,195.903,197.52499,
SDRW2200000514,SDRW2200000514.1.1.273,그런 류의 사극이 또 한 번 나왔으면 좋겠는데 안 나와서 아쉬워.,고런 류의 사극이 또 한 번 나왔으면 좋겠는데 안 나와서 아쉬워.,SD2200181,729.78003,734.302,
SDRW2200000515,SDRW2200000515.1.1.94,우리 동강에서 리프팅도 하고,우리 동강에서 리프팅도 하고,SD2200784,212.11239,213.95,
SDRW2200000519,SDRW2200000519.1.1.134,리모델링 한 곳도 있고,리모델링 한 곳도 있고,SD2200196,374.05,375.67,
SDRW2200000520,SDRW2200000520.1.1.43,그게 물류나 류 유통에 관련된 수업이거든,그게 물류나 류 유통에 관련된 수업이거든,SD2200193,134.02901,137.05299,
SDRW2200000529,SDRW2200000529.1.1.155,근데 개인적으로 나는 그런 류의 드라마보다는,근데 개인적으로 나는 그런 류의 드라마보다는,SD2200237,469.26151,473.08999,
SDRW2200000531,SDRW2200000531.1.1.175,요리일 리가,요리일 리가,SD2200250,467.52978,468.73,
SDRW2200000540,SDRW2200000540.1.1.305,네 즈 저 같은 경우에는 예전에 대명 리조트 거기에서,네 -즈- 저 같은 경우에는 예전에 대명 리조트 거기에서,SD2201385,897.96503,902.23602,
SDRW2200000542,SDRW2200000542.1.1.10,거기 리조트 안에 말고는 바깥에는,거기 리조트 안에 말고는 바깥에는,SD2201385,24.6,27.16045,
SDRW2200000542,SDRW2200000542.1.1.18,전혀 안 돼 가지고 리조트에서,전혀 안 돼 가지고 리조트에서,SD2201385,44.09,46.0645,
SDRW2200000542,SDRW2200000542.1.1.19,리조트는 사실 보는 게 빤하잖아요.,리조트는 사실 보는 게 빤하잖아요.,SD2201385,47.2175,49.1525,
SDRW2200000544,SDRW2200000544.1.1.1,어 이제 엘시케이 리그 오브 레전드,어 이제 엘시케이 리그 오브 레전드,SD2200328,0.3525,2.9595,
SDRW2200000544,SDRW2200000544.1.1.17,사실 중국에서도 저는 이제 일찍이 리그 오브 레전드를 시작했기 때문에,사실 중국에서도 저는 이제 일찍이 리그 오브 레전드를 시작했기 때문에,SD2200330,58.7205,63.6955,
SDRW2200000544,SDRW2200000544.1.1.19,시즌 투부터 했었는데 그때도 이제 그런 리그를 보다 보면,시즌 투부터 했었는데 그때도 이제 그런 리그를 보다 보면,SD2200330,68.43,73.4235,
SDRW2200000544,SDRW2200000544.1.1.21,아 리그 오브 레전드가 중국어로,아 리그 오브 레전드가 쭝국어로,SD2200328,78.0485,79.9515,
SDRW2200000544,SDRW2200000544.1.1.30,좀 대중화가 돼서 리그 오브 레전드라고 부르나요?,좀 대중화가 돼서 리그 오브 레전드라고 부르나요?,SD2200328,112.14454,115.0235,
SDRW2200000544,SDRW2200000544.1.1.33,그래서 리그 오브 레전드라는 그런 말 자체를,그래서 리그 오브 레전드라는 그런 말 자체를,SD2200330,123.36,127.0715,
SDRW2200000544,SDRW2200000544.1.1.35,그 학생들조차 리그 오브 레전드라고,그~ 학생들조차 리그 오브 레전드라고,SD2200330,129.7,133.8555,
SDRW2200000544,SDRW2200000544.1.1.63,자국 내의 그런 리그가 아닌가 싶을 정도로,자국 내의 그런 리그가 아닌가 싶을 정도로,SD2200330,245.7755,248.55949,
SDRW2200000544,SDRW2200000544.1.1.105,특히 이제 이 리그 오브 레전드라는 게임을 하는 사람들 특징이,특히 이제 이 리그 오브 레전드라는 께임을 하는 사람들 특징이,SD2200329,398.81,403.21552,
SDRW2200000544,SDRW2200000544.1.1.160,사실 제가 평소에 이렇게 리그 같은 걸 잘 안 챙겨 봐서 그런 거,사실 제가 평소에 이케 리그 같은 걸 잘 안 챙겨 봐서 그런 -거-,SD2200330,600.40051,604.73,
SDRW2200000544,SDRW2200000544.1.1.167,어 리그에서 좋은 성적을,어~ 리그에서 좋은 성적을,SD2200328,625.38,627.55151,
SDRW2200000544,SDRW2200000544.1.1.188,아 약간 리그 특성마다 쪼끔씩 다른데,아 약간 리그 특성마다 쪼끔씩 다른데,SD2200328,708.16,710.84747,
SDRW2200000544,SDRW2200000544.1.1.189,어 유럽 엘이씨 리그 같은 경우는,어~ 유럽 엘이씨 리그 같은 경우는,SD2200328,710.99,713.85553,
SDRW2200000544,SDRW2200000544.1.1.243,name1 님도 리븐 평캔 연습하실 때 엄청,&name1& 님도 리븐 평캔 연습하실 때 엄청,SD2200331,904.56049,907.37549,
SDRW2200000546,SDRW2200000546.1.1.129,그 미국 엔비에이 리그를 좀 많이 보고 있습니다.,그 미국 엔비에이 리그를 쫌 많이 보고 있습니다.,SD2200328,452.32,454.5925,
SDRW2200000546,SDRW2200000546.1.1.154,뭐 농구 리그를 본다든가 했는데 그때 굉장히 좀 생동감 있고 재밌더라고요.,뭐 농구 리그를 본다던가 했는데 그때 굉장히 쫌 생동감 있고 재밌더라고요.,SD2200330,540.87,545.28052,
SDRW2200000551,SDRW2200000551.1.1.76,그 리스트가 쫙 있었는데 그래서 그거 하나하나,그 리스트가 쫙 있었는데 그래서 그거 하나하나,SD2202144,262.74847,266.4591,
SDRW2200000551,SDRW2200000551.1.1.78,지금은 그 쇼핑 리스트가 하나도 없는 거에요. 뭘 사고 싶다는,지금은 그 쇼핑 리스트가 하나도 없는 거에요. 뭘 사고 싶다는,SD2202144,269.13786,273.25201,
SDRW2200000566,SDRW2200000566.1.1.74,근데 강원도는 거의 뭐 리조트로 많이 가니깐,근데 강원도는 거의 뭐 리조트로 많이 가니깐,SD2200013,190.7198,194.56525,
SDRW2200000566,SDRW2200000566.1.1.75,음 리좃 만약 강원도에 가게 되면은 리조트로 가는 것도 나쁘지 않을 것 같긴 하거든.,음 -리좃- 만약 강원도에 가게 되면은 리조트로 가는 것도 나쁘지 않을 것 같긴 하거든.,SD2200013,194.83,199.82249,
SDRW2200000566,SDRW2200000566.1.1.98,그리고 리조트가 좀 다른 데에 비해서 좀 다른 게 일반 리조트는,그리고 리조트가 쫌 다른 데에 비해서 쪼꼼 다른 게 일반 리조트는,SD2200013,259.3,263.71051,
SDRW2200000566,SDRW2200000566.1.1.103,리조트 안에서?,리조트 안에서?,SD2200012,272.57874,273.75851,
SDRW2200000566,SDRW2200000566.1.1.149,아 릿 그 리 켄싱턴 리조트에서 걸어갈 수 있는 거리는 아니고?,아 -릿- 그 -리- 켄싱턴 리조트에서 걸어갈 수 있는 거리는 아니고?,SD2200012,396.34,400.57449,
SDRW2200000566,SDRW2200000566.1.1.225,맞아. 왜냐하면 리조트는 거의 바비큐를 해 먹을 수가 없으니까,맞어. 왜냐면 리조트는 거의 바베큐를 해 먹을 수가 없으니까,SD2200013,605.84,610.33447,
SDRW2200000566,SDRW2200000566.1.1.255,어 그럼 그 리조트 공식 홈페이지?,어 그럼 그 리조트 공식 홈페이지?,SD2200012,696.12,699.0705,
SDRW2200000566,SDRW2200000566.1.1.263,회원권이 그 회사에 신청하면 있는 것 같은데 켄싱턴 리조트,회원권이 그 회사에 신청하면 있는 것 같은데 켄싱턴 리조트,SD2200012,720.75,724.92,
SDRW2200000567,SDRW2200000567.1.1.156,제가 요즘에 읽고 있는 게 그 존 리하고 강방천이라는,제가 요즘에 읽구 있는 게 그 존 리하고 강방천이라는,SD2200017,447.17,451.9155,
SDRW2200000570,SDRW2200000570.1.1.282,그러니까 우리 생체 리듬하고 밀접한 관계가 있다라는 소리지?,그니까 우리 생체 리듬하고 밀접한 관계가 있다라는 소리지?,SD2200681,748.58,752.01501,
SDRW2200000574,SDRW2200000574.1.1.282,우리나라에서 리메이크했던,우리나라에서 리메이크했던,SD2200037,686.59,688.34998,
SDRW2200000580,SDRW2200000580.1.1.12,저는 아이패드도 있고 이북 리더기도 있고,저는 아이패드도 있고 이북 리더기도 있고,SD2200061,33.127,36.674,
SDRW2200000580,SDRW2200000580.1.1.26,그냥 그 이북 리더기 500그램 이 정도에 막 몇 백,그냥 그 이북 리더기 오백 그람 이 정도에 막 몇 백,SD2200061,75.959,79.192,
SDRW2200000580,SDRW2200000580.1.1.164,설치를 해 가지고 리모컨으로 볼 수도 있거든요.,설치를 해 가지고 리모컨으로 볼 수도 있거든요.,SD2200061,501.83,504.41058,
SDRW2200000581,SDRW2200000581.1.1.59,알고 보니까 교수님은 그 명 그 리스트 안에 있었던,알고 보니까 교수님은 그 -명- 그 리스트 안에 있었던,SD2200724,187.65,191.6937,
SDRW2200000585,SDRW2200000585.1.1.274,코로나 정국이 모든 리듬을 깨 놔 버렸으니,코로나 정국이 모든 리듬을 깨 나 버렸으니,SD2200068,795.78,799.67853,
SDRW2200000591,SDRW2200000591.1.1.206,아 저는 그 축구 좋아해 가지고 그 4대 리그 한번 구경하고 싶거든요 5대 리그나,아 저는 그 축구 좋아해 가지고 그 사 대 리그 한번 구경하고 싶거든요 오 대 리그나,SD2200710,592.90997,597.59698,
SDRW2200000591,SDRW2200000591.1.1.280,거기서 박보검이랑 류준열이랑이,거기서 박보검이랑 류준열이랑이,SD2200711,812.58,815.80499,
SDRW2200000592,SDRW2200000592.1.1.10,그다음에 뉴캐슬 그다음에 그 리버풀하고 풀럼하고 비긴 것도 봤거든요.,그다음에 뉴캐슬 그다음에 그 리버풀하고 풀럼하고 비긴 것도 봤거든요.,SD2200710,23.91,28.113,
SDRW2200000592,SDRW2200000592.1.1.36,최근에 그 맨유하고 리버풀 했었잖아요?,최근에 그 맨유하고 리어풀 했었잖아요?,SD2200710,99.298,101.937,
SDRW2200000592,SDRW2200000592.1.1.86,리그에서 이번에 챔피언스 리그 갈 수도 있겠다,리그에서 이번에 챔피언스 리그 갈 수도 있겠다,SD2200711,254.77,257.729,
SDRW2200000592,SDRW2200000592.1.1.92,거기 리액션들을 보니까 김민재 좀 잘하는 거 같더라고.,거기 리액션들을 보니까 김민재 좀 잘하는 거 같더라고.,SD2200711,269.03,272.86805,
SDRW2200000592,SDRW2200000592.1.1.95,김민재가 터키 리그에서 이탈리아 리그로 넘어왔잖아요.,김민지가 터키 리그에서 이탈리아 리그로 넘어왔잖아요.,SD2200710,277.63,280.54501,
SDRW2200000592,SDRW2200000592.1.1.96,근데 그게 좀 리그 수준 차이가 심하잖아요 .그래서 저는 처음에,근데 그게 쫌 리그 수준 차이가 심하잖아요 .그래서 저는 처음에,SD2200710,280.88,284.21589,
SDRW2200000592,SDRW2200000592.1.1.102,나폴리도 근데 이번에 리그 우승 잘하면 노릴 수 있을 거 같고,나폴리도 근데 이번에 리그 우승 잘하면 노릴 수 있을 거 같고,SD2200710,297.95,302.00101,
SDRW2200000592,SDRW2200000592.1.1.111,솔직히 요즘 챔피언스 리그에서나 좀 힘을 많이 못 주고 있잖아.,솔직히 요즘 챔피언스 리그에서나 쫌 힘을 많이 못 주고 있잖아.,SD2200711,325.49,329.47972,
SDRW2200000592,SDRW2200000592.1.1.122,토레스가 그 리버풀에서 잘했잖아요.,토레스가 그 리버풀에서 잘했잖아요.,SD2200710,358.61,361.297,
SDRW2200000592,SDRW2200000592.1.1.239,리그 순위는 낮은데,리그 순윈 낮은데,SD2200710,718.81,719.93701,
SDRW2200000592,SDRW2200000592.1.1.248,잉글랜드 2부 리그에서,잉글랜드 이 부 리그에서,SD2200711,744.02,745.49558,
SDRW2200000592,SDRW2200000592.1.1.251,그리고 거기서 2부 리그에서 1부 리그 선수를 만나는 것도 좋은데,그리고 거기서 이 부 리그에서 일 부 리그 선수를 만나는 것도 좋은데,SD2200711,752.7,756.74597,
SDRW2200000592,SDRW2200000592.1.1.254,챔피언스 리그든 유로파 리그든 나가는 팀이니까,챔피언스 리그든 유로파 리그든 나가는 팀이니까,SD2200711,761.02,764.32098,
SDRW2200000592,SDRW2200000592.1.1.257,너 요즘 챔피언스 리그나 유로파 리그 보는 거 있었어?,너 요즘 챔피언스 리그나 유로파 리그 보는 거 있었어?,SD2200711,769.64,772.78497,
SDRW2200000592,SDRW2200000592.1.1.258,챔피언스 리그가 며칠이면 조별 예선 추첨이라 하더라고요. 그래서,챔피언스 리그가 며칠이면 조별 예선 추첨이라 하더라고요. 그래서,SD2200710,773.76202,777.44098,
SDRW2200000592,SDRW2200000592.1.1.259,챔피언스 리그 전전 시즌 건 많이 봤거든요.,챔피언스 리그 전전 시즌 건 많이 봤거든요.,SD2200710,777.71,780.89697,
SDRW2200000592,SDRW2200000592.1.1.278,너는 챔피언스 리그나 유로파 리그 말고는 또 괜찮은,너는 챔피언스 리그나 유로파 리그 말고는 또 괜찮은,SD2200711,838.27,842.08,
SDRW2200000600,SDRW2200000600.1.1.235,영화 평론가들이 올려 주는 리뷰를 참고하는 편인데 너는 어때?,영화 평론가들이 올려 주는 리뷰를 첨고하는 편인데 너는 어때?,SD2200105,703.86,708.70001,
SDRW2200000605,SDRW2200000605.1.1.141,유명한 데를 다 리스트를 해 놓은 다음에,유명한 데를 다 리스트를 해논 다음에,SD2200111,316.43,319.66,
SDRW2200000606,SDRW2200000606.1.1.143,리틀 포레스트 봤어?,리틀 포레스트 봤어?,SD2200110,465.55801,466.88101,
SDRW2200000610,SDRW2200000610.1.1.66,나는 리뷰가 안 좋으면은 에이 갈 거 같아,나는 리뷰가 안 좋으면은 에이 갈 거 같애,SD2200756,193.246,195.65,
SDRW2200000610,SDRW2200000610.1.1.67,비의 리뷰가 안 좋으면.,비의 리뷰가 안 좋으면.,SD2200756,195.66,196.92,
SDRW2200000610,SDRW2200000610.1.1.81,그 자리에서 리뷰를 찾아봤어. 에이가 리뷰가 좋고 비가 안 좋아.,그 자리에서 리뷰를 찾아봤어. 에이가 리뷰가 좋고 비가 안 좋아.,SD2200756,230.718,233.95,
SDRW2200000610,SDRW2200000610.1.1.87,내 말은 리뷰를 안 찾아보고 그냥 길을 가다가 괜찮아 보이면 갈 수 있는 거 아냐?,내 말은 리뷰를 안 찾아보고 그양 길을 가다가 괜찮아 보이면 갈 수 있는 거 아이가?,SD2200757,242.64,246.71,
SDRW2200000610,SDRW2200000610.1.1.88,무조건 리뷰 찾아보고 가니 그럼?,무조건 리뷰 찾아보고 가나 그럼?,SD2200757,246.86,248.71,
SDRW2200000610,SDRW2200000610.1.1.95,리뷰 꼭 리뷰 찾아봐야 된다면,리뷰 꼭 리뷰 찾아봐야 된담,SD2200757,267.52,269.72,
SDRW2200000612,SDRW2200000612.1.1.197,리메이크,리메이크,SD2200127,604.07,604.8595,
SDRW2200000612,SDRW2200000612.1.1.198,어 리메이크해 가지고,어 리메이크해 가지구,SD2200126,605.08,606.96703,
SDRW2200000612,SDRW2200000612.1.1.201,그 리메이크하면은,그 리메이크하면은,SD2200127,616.49,618.50751,
SDRW2200000612,SDRW2200000612.1.1.252,리메이크한 건데 그것도 쪼끔 이렇게 봤고 아빤 원작을 안 봐서,리메이크한 건데 그것도 쪼끔 이렇게 봤고 아빤 원작을 안 봐서,SD2200127,786.36,791.14752,
SDRW2200000615,SDRW2200000615.1.1.102,휴양지 느낌이어서 되게 좋았고 리조트가 되게 좋았어.,휴양지 느낌이어서 되게 좋았고 리조트가 되게 좋았어.,SD2200131,255.07657,258.33899,
SDRW2200000622,SDRW2200000622.1.1.231,면도 한 번 리필해 준대.,면도 한 번 리필해 준대.,SD2200150,680.16125,682.81152,
SDRW2200000629,SDRW2200000629.1.1.121,맞아 리메이크를 해도 원곡이 뛰어난 게 많아서,맞아 리메이크를 해도 원곡이 뛰어난 게 많아서,SD2200760,402.41849,406.0015,
SDRW2200000629,SDRW2200000629.1.1.124,슬기로운 의사생활에서 곡을 리메이크를 많이 했잖아.,슬기로운 의사생활에서 곡을 리메이크를 많이 했잖아.,SD2200760,408.42,411.80649,
SDRW2200000629,SDRW2200000629.1.1.125,원곡이랑 리메이크곡 중에 뭐가 더 좋은 거 같아?,원곡이랑 리메이크곡 중에 뭐가 더 좋은 거 같애?,SD2200760,411.80649,414.67349,
SDRW2200000629,SDRW2200000629.1.1.127,리메이크곡이 더 좋은 거 같은데 뭔가 리메이크곡이,리메이크곡이 더 좋은 거 같은데 뭔가 리메이크곡이,SD2200761,417.18,420.65451,
SDRW2200000629,SDRW2200000629.1.1.135,좋은 사람도 리메이크한 걸 들어 봤는데 해찬 버전도 되게 좋더라고 이 노래 알아?,좋은 사람도 리메이크한 걸 들어 봤는데 해찬 버전도 되게 좋더라고 이 노래 알아?,SD2200760,443.71,448.3215,
SDRW2200000629,SDRW2200000629.1.1.199,다시 리메이크해서 나왔으면 좋겠어.,다시 리메이크해서 나왔으면 좋겠어.,SD2200761,656.85,659.0415,
SDRW2200000632,SDRW2200000632.1.1.97,리뷰를 보고 맛이 좋다고 소문난 데를 한번 찾아볼까?,리뷰를 보고 맛이 좋다고 소문난 데를 한번 찾아볼까?,SD2200169,278.31049,283.18549,
SDRW2200000632,SDRW2200000632.1.1.99,카카오 리뷰를 봐야 해.,카카오 리뷰를 봐야 해.,SD2200170,285.67034,287.3775,
SDRW2200000640,SDRW2200000640.1.1.146,코리안 리거가 있는,코리안 리거가 있는,SD2200186,392.52,394.25699,
SDRW2200000640,SDRW2200000640.1.1.186,그래서 정말 그런 리더십 어린 나이에,그래서 정말 그런 리더십 어린 나이에,SD2200186,496.33,498.763,
SDRW2200000640,SDRW2200000640.1.1.189,어 그런 리더십을 발휘해서,어 그런 리더십을 발휘해서,SD2200185,508.77,511.09394,
SDRW2200000644,SDRW2200000644.1.1.146,내가 알고 있는 거는 리바이스밖에 모르겠는데 혹시 다른 거 또 유명한 거나 추천해 줄 만한 거 또 있니?,내가 알고 있는 거는 리바이스밖에 모르겠는데 혹시 다른 거 또 유명한 거나 추천해 줄 만한 거 또 있니?,SD2200202,413.51,418.50851,
SDRW2200000644,SDRW2200000644.1.1.147,아 리바이스가,아 리바이스가,SD2200203,418.95,420.84149,
SDRW2200000644,SDRW2200000644.1.1.150,가로수길에 있는 리바이스 매장 가서 사도 좋을 거 같고,가로수길에 있는 리바이스 매장 가서 사도 좋을 거 같고,SD2200203,427.65,430.5885,
SDRW2200000646,SDRW2200000646.1.1.156,잔잔 잔잔한데 살짝 리드미컬한,-잔잔- 잔잔한데 살짝 리드미컬한,SD2200205,392.112,395.28676,
SDRW2200000651,SDRW2200000651.1.1.191,고성 그 company-name1 리조트,고성 그 &company-name1& 리조트,SD2200221,405.52,407.93301,
SDRW2200000651,SDRW2200000651.1.1.197,그 company-name1 리조트 앞이 고성 바다.,그 &company-name1& 리조트 앞에가 고성 바다.,SD2200221,418.03544,420.061,
SDRW2200000652,SDRW2200000652.1.1.326,그거 리브른데,그어 리브른데,SD2200220,674.11,675.68721,
SDRW2200000652,SDRW2200000652.1.1.327,리브르도 그거,리브르도 그거,SD2200220,675.76,676.92953,
SDRW2200000652,SDRW2200000652.1.1.410,리필 스테이션이 따로 있어서,리필 스테이션이 따로 있어서,SD2200221,851.69,853.84253,
SDRW2200000654,SDRW2200000654.1.1.46,645 그리고 헌트 그리고 또 리미트란 영화가,육사오 그리고 헌트 그리고 또 리미트란 영화가,SD2210223,143.11,146.86501,
